,고객ID,가입날짜,최초거래날짜,최근거래날짜,구매횟수,구매제품수,구매원가,할인가,배송료,총결제금액,평균결제금액,평균할인차액,평균할인비율,구매제품평균금액
988,USER_0988,2016-01-05,2019-11-30,2019-11-30,10,23,1357.06,1323.5500000000002,70.49,1394.04,139.4,-3.35,0.02,57.55
989,USER_0989,2016-02-02,2019-11-02,2019-11-03,30,118,5437.92,4966.47,186.4,5152.87,171.76,-15.71,0.09,42.09
990,USER_0990,2016-08-09,2019-02-23,2019-02-23,10,77,949.57,902.25,73.41,975.6600000000001,97.57,-4.73,0.05,11.72
991,USER_0991,2015-10-27,2019-12-06,2019-12-06,7,28,1025.33,939.72,44.5,984.22,140.6,-12.23,0.09,33.56
992,USER_0992,2016-11-22,2019-03-01,2019-12-07,27,503,4925.02,4802.61,212.42,5015.03,185.74,-4.53,0.02,9.55
993,USER_0993,2017-07-04,2019-07-28,2019-07-28,1,1,12.54,12.54,6.0,18.54,18.54,0.0,0.0,12.54
994,USER_0994,2015-12-29,2019-05-22,2019-05-23,29,58,5510.63,5084.46,271.63,5356.09,184.69,-14.7,0.08,87.66
995,USER_0995,2017-11-21,2019-02-09,2019-05-21,13,138,1819.04,1703.13,88.48,1791.6100000000001,137.82,-8.92,0.06,12.34
996,USER_0996,2015-11-24,2019-01-11,2019-12-28,42,264,9132.86,8151.84,317.15,8468.99,201.64,-23.36,0.12,30.88
997,USER_0997,2019-01-01,2019-05-24,2019-05-24,5,72,515.08,424.05,43.989999999999995,468.04,93.61,-18.21,0.19,5.89
998,USER_0998,2018-11-27,2019-06-14,2019-06-14,20,130,2703.35,2451.44,161.45,2612.89,130.64,-12.6,0.1,18.86
999,USER_0999,2017-01-03,2019-08-02,2019-08-02,4,57,406.36,359.63,37.9,397.53,99.38,-11.68,0.12,6.31
1000,USER_1000,2015-10-27,2019-02-04,2019-10-11,30,129,5015.67,4798.94,208.93,5007.87,166.93,-7.22,0.04,37.2
1001,USER_1001,2016-11-29,2019-08-30,2019-08-30,1,7,34.47,30.099999999999998,19.99,50.089999999999996,50.09,-4.37,0.09,4.3
1002,USER_1002,2018-08-07,2019-11-05,2019-11-05,31,74,6340.46,6141.32,213.99,6355.31,205.01,-6.42,0.03,82.99
1003,USER_1003,2018-08-07,2019-08-15,2019-10-27,10,332,3288.3399999999997,3179.1,74.87,3253.9700000000003,325.4,-10.92,0.03,9.58
1004,USER_1004,2017-04-18,2019-04-18,2019-06-01,13,43,2037.71,2014.03,112.64,2126.67,163.59,-1.82,0.01,46.84
1005,USER_1005,2019-05-21,2019-08-26,2019-08-26,1,1,11.33,9.06,6.0,15.06,15.06,-2.27,0.15,9.06
1006,USER_1006,2017-07-04,2019-05-31,2019-08-28,26,322,4765.56,4501.54,212.33,4713.87,181.3,-10.15,0.06,13.98
1007,USER_1007,2016-09-13,2019-01-23,2019-01-24,10,22,2285.5,2137.86,65.0,2202.86,220.29,-14.76,0.07,97.18
1008,USER_1008,2018-04-17,2019-12-07,2019-12-07,16,139,2737.38,2462.67,108.48,2571.15,160.7,-17.17,0.11,17.72
1009,USER_1009,2016-02-02,2019-04-18,2019-04-18,1,6,84.9,79.71000000000001,6.0,85.71000000000001,85.71,-5.19,0.06,13.29
1010,USER_1010,2016-11-29,2019-04-15,2019-04-16,32,184,7943.93,7609.0,249.70999999999998,7858.71,245.58,-10.47,0.04,41.35
1011,USER_1011,2019-05-21,2019-11-17,2019-11-18,18,47,2102.26,1845.71,117.69,1963.4,109.08,-14.25,0.13,39.27
1012,USER_1012,2015-11-24,2019-03-29,2019-12-29,27,43,3920.38,3466.64,172.2,3638.84,134.77,-16.81,0.12,80.62
1013,USER_1013,2017-08-08,2019-05-30,2019-10-23,9,83,1425.79,1335.95,110.13,1446.08,160.68,-9.98,0.06,16.1
1014,USER_1014,2019-04-16,2019-07-21,2019-07-21,1,1,12.39,11.15,6.0,17.15,17.15,-1.24,0.07,11.15
1015,USER_1015,2019-10-22,2019-01-13,2019-06-20,14,123,3787.81,3701.9300000000003,95.99,3797.92,271.28,-6.13,0.02,30.1
1016,USER_1016,2016-05-24,2019-01-20,2019-01-29,11,18,1777.18,1742.39,71.5,1813.8899999999999,164.9,-3.16,0.02,96.8
1017,USER_1017,2018-07-03,2019-08-10,2019-08-10,15,68,1763.3300000000002,1593.76,96.99,1690.75,112.72,-11.3,0.1,23.44
1018,USER_1018,2016-12-27,2019-03-13,2019-03-14,22,155,3824.88,3429.24,207.9,3637.14,165.32,-17.98,0.11,22.12
1019,USER_1019,2018-12-25,2019-08-02,2019-08-02,8,20,692.6500000000001,652.53,62.489999999999995,715.02,89.38,-5.02,0.06,32.63
1020,USER_1020,2017-09-12,2019-01-07,2019-01-07,4,7,497.49,491.65999999999997,26.0,517.66,129.42,-1.46,0.01,70.24
1021,USER_1021,2016-09-13,2019-04-05,2019-05-31,5,265,6856.99,6670.0,85.17,6755.17,1351.03,-37.4,0.03,25.17
1022,USER_1022,2019-08-06,2019-08-23,2019-08-23,1,29,586.12,586.12,6.0,592.12,592.12,0.0,0.0,20.21
1023,USER_1023,2018-04-17,2019-05-30,2019-05-30,9,25,1584.29,1447.63,67.98,1515.6100000000001,168.4,-15.18,0.09,57.91
1024,USER_1024,2016-11-22,2019-03-29,2019-10-12,28,108,3908.6,3661.7200000000003,219.97,3881.69,138.63,-8.82,0.06,33.9
1025,USER_1025,2015-12-01,2019-06-19,2019-06-19,10,158,2565.69,2191.07,80.67,2271.7400000000002,227.17,-37.46,0.16,13.87
1026,USER_1026,2019-10-22,2019-05-01,2019-05-01,2,11,70.25999999999999,66.74000000000001,25.9,92.64000000000001,46.32,-1.76,0.04,6.07
1027,USER_1027,2018-03-13,2019-08-01,2019-08-01,14,36,2330.75,2187.12,91.49,2278.61,162.76,-10.26,0.06,60.75
1028,USER_1028,2018-09-11,2019-05-23,2019-12-04,11,30,2070.7599999999998,1930.03,71.0,2001.03,181.91,-12.79,0.07,64.33
1029,USER_1029,2015-10-27,2019-04-19,2019-04-19,1,5,264.26,264.26,16.47,280.73,280.73,0.0,0.0,52.85
1030,USER_1030,2017-09-12,2019-01-05,2019-01-05,5,708,2149.46,2097.91,32.5,2130.41,426.08,-10.31,0.02,2.96
1031,USER_1031,2019-08-06,2019-09-05,2019-09-05,1,1,1.75,1.75,6.5,8.25,8.25,0.0,0.0,1.75
1032,USER_1032,2018-05-22,2019-04-10,2019-04-10,3,16,63.03,62.03999999999999,19.5,81.53999999999999,27.18,-0.33,0.01,3.88
1033,USER_1033,2017-03-14,2019-07-21,2019-07-21,1,289,1113.99,1023.7600000000001,6.0,1029.7600000000002,1029.76,-90.23,0.09,3.54
1034,USER_1034,2017-04-18,2019-06-12,2019-06-28,8,37,973.27,775.17,56.42,831.59,103.95,-24.76,0.24,20.95
1035,USER_1035,2018-07-03,2019-12-05,2019-12-05,14,88,3305.62,2793.63,117.39,2911.02,207.93,-36.57,0.18,31.75
1036,USER_1036,2018-11-20,2019-10-02,2019-10-03,24,59,5431.93,5243.52,169.17,5412.6900000000005,225.53,-7.85,0.03,88.87
1037,USER_1037,2017-01-31,2019-01-30,2019-01-30,6,10,1164.5900000000001,1147.68,39.0,1186.68,197.78,-2.82,0.01,114.77
1038,USER_1038,2016-12-27,2019-03-04,2019-09-02,3,50,326.49,250.46999999999997,18.5,268.96999999999997,89.66,-25.34,0.28,5.01
1039,USER_1039,2018-09-11,2019-03-16,2019-03-16,5,27,731.01,731.01,38.480000000000004,769.49,153.9,0.0,0.0,27.07
1040,USER_1040,2016-08-09,2019-08-22,2019-08-22,13,419,2449.4,2240.55,105.45,2346.0,180.46,-16.07,0.09,5.35
1041,USER_1041,2015-12-29,2019-04-26,2019-11-03,6,19,130.25,127.63,36.0,163.63,27.27,-0.44,0.02,6.72
1042,USER_1042,2016-08-09,2019-03-14,2019-03-14,7,11,1079.98,992.59,45.5,1038.09,148.3,-12.48,0.08,90.24
1043,USER_1043,2019-09-10,2019-10-14,2019-10-14,1,6,20.93,19.560000000000002,6.0,25.560000000000002,25.56,-1.37,0.05,3.26
1044,USER_1044,2017-04-18,2019-05-10,2019-05-10,5,69,1078.28,1010.46,54.35,1064.81,212.96,-13.56,0.06,14.64
1045,USER_1045,2016-01-05,2019-06-13,2019-09-14,25,277,3895.6800000000003,3676.21,206.44,3882.65,155.31,-8.78,0.06,13.27
1046,USER_1046,2019-08-06,2019-07-28,2019-07-28,8,50,821.94,790.15,55.35,845.5,105.69,-3.97,0.04,15.8
1047,USER_1047,2017-08-08,2019-04-05,2019-04-05,1,5,91.51,86.13000000000001,6.5,92.63000000000001,92.63,-5.38,0.06,17.23
1048,USER_1048,2016-04-19,2019-06-21,2019-12-17,33,134,6140.15,5685.349999999999,280.8,5966.15,180.79,-13.78,0.08,42.43
1049,USER_1049,2017-04-18,2019-07-03,2019-07-04,51,123,8851.2,8558.380000000001,340.48,8898.86,174.49,-5.74,0.03,69.58
1050,USER_1050,2019-04-16,2019-04-10,2019-11-09,24,83,4466.09,4336.01,153.99,4490.0,187.08,-5.42,0.03,52.24
1051,USER_1051,2018-10-23,2019-05-14,2019-08-22,9,28,1516.05,1418.06,54.0,1472.06,163.56,-10.89,0.07,50.64
1052,USER_1052,2018-05-22,2019-06-14,2019-12-08,28,313,3472.21,3200.79,182.68,3383.47,120.84,-9.69,0.08,10.23
1053,USER_1053,2017-05-23,2019-03-13,2019-05-31,28,330,4734.98,4228.84,273.67,4502.51,160.8,-18.08,0.11,12.81
1054,USER_1054,2016-12-27,2019-06-27,2019-06-27,1,1,15.33,15.33,6.0,21.33,21.33,0.0,0.0,15.33
1055,USER_1055,2019-07-02,2019-03-29,2019-07-07,49,566,8809.42,8452.05,507.79,8959.84,182.85,-7.29,0.04,14.93
1056,USER_1056,2016-10-25,2019-11-01,2019-11-01,47,233,11997.14,10839.5,387.73,11227.23,238.88,-24.63,0.1,46.52
1057,USER_1057,2016-03-15,2019-12-10,2019-12-10,1,1,57.73,40.41,6.5,46.91,46.91,-17.32,0.37,40.41
1058,USER_1058,2016-05-24,2019-04-10,2019-12-13,8,52,1185.3600000000001,1162.6399999999999,81.99000000000001,1244.63,155.58,-2.84,0.02,22.36
1059,USER_1059,2016-09-13,2019-02-21,2019-02-22,28,68,4919.63,4715.650000000001,213.0,4928.650000000001,176.02,-7.28,0.04,69.35
1060,USER_1060,2016-08-09,2019-03-06,2019-07-21,34,236,6193.64,5592.91,534.38,6127.29,180.21,-17.67,0.1,23.7
1061,USER_1061,2016-02-02,2019-03-12,2019-05-24,22,49,2525.61,2358.0,201.25,2559.25,116.33,-7.62,0.07,48.12
1062,USER_1062,2016-01-05,2019-02-09,2019-12-26,67,851,12345.47,11075.24,638.36,11713.6,174.83,-18.96,0.11,13.01
1063,USER_1063,2018-04-17,2019-05-16,2019-05-16,8,97,615.6400000000001,587.78,91.42,679.1999999999999,84.9,-3.48,0.04,6.06
1064,USER_1064,2018-11-20,2019-04-30,2019-04-30,21,245,3895.48,3709.29,153.97,3863.26,183.96,-8.87,0.05,15.14
1065,USER_1065,2019-01-29,2019-10-16,2019-10-16,9,23,2084.57,2025.6000000000001,378.99,2404.59,267.18,-6.55,0.02,88.07
1066,USER_1066,2016-05-24,2019-08-09,2019-08-10,26,139,3341.97,3153.88,237.11,3390.99,130.42,-7.23,0.06,22.69
1067,USER_1067,2019-01-29,2019-06-15,2019-06-15,13,184,2526.02,2469.63,158.94,2628.57,202.2,-4.34,0.02,13.42
1068,USER_1068,2017-07-04,2019-12-06,2019-12-30,28,90,5897.41,5467.860000000001,202.0,5669.86,202.49,-15.34,0.08,60.75
1069,USER_1069,2018-08-07,2019-06-14,2019-09-05,27,74,3410.9300000000003,3016.25,188.8,3205.05,118.71,-14.62,0.12,40.76
1070,USER_1070,2016-07-05,2019-08-10,2019-12-19,9,56,1921.94,1836.99,110.22999999999999,1947.22,216.36,-9.44,0.04,32.8
1071,USER_1071,2016-05-24,2019-01-21,2019-01-21,4,16,1068.63,1002.28,26.0,1028.28,257.07,-16.59,0.06,62.64
1072,USER_1072,2019-07-02,2019-01-30,2019-01-30,2,2,151.59,151.59,13.0,164.59,82.3,0.0,0.0,75.8
1073,USER_1073,2017-01-31,2019-11-17,2019-11-17,7,22,1828.3799999999999,1682.88,49.49,1732.3700000000001,247.48,-20.79,0.08,76.49
1074,USER_1074,2017-12-26,2019-10-20,2019-10-20,6,10,962.75,949.77,42.99,992.76,165.46,-2.16,0.01,94.98
1075,USER_1075,2017-07-04,2019-11-10,2019-11-10,26,100,7053.83,6599.58,162.48,6762.06,260.08,-17.47,0.07,66.0
1076,USER_1076,2017-10-24,2019-01-27,2019-11-24,45,127,9373.22,8639.48,514.71,9154.19,203.43,-16.31,0.08,68.03
1077,USER_1077,2016-09-13,2019-07-24,2019-12-13,57,377,11981.75,10908.199999999999,427.42,11335.62,198.87,-18.83,0.09,28.93
1078,USER_1078,2018-04-17,2019-03-24,2019-08-29,19,42,3118.04,2787.4700000000003,127.91,2915.38,153.44,-17.4,0.11,66.37
1079,USER_1079,2018-11-20,2019-03-27,2019-12-10,36,456,6105.1,5800.3099999999995,271.12,6071.43,168.65,-8.47,0.05,12.72
1080,USER_1080,2016-10-25,2019-01-25,2019-04-19,14,23,2215.34,2128.6,90.5,2219.1,158.51,-6.2,0.04,92.55
1081,USER_1081,2016-02-02,2019-03-18,2019-11-06,61,1376,10960.869999999999,9792.43,552.66,10345.09,169.59,-19.15,0.11,7.12
1082,USER_1082,2019-04-16,2019-08-21,2019-08-21,17,78,3493.0800000000004,3357.69,102.0,3459.69,203.51,-7.96,0.04,43.05
1083,USER_1083,2018-03-13,2019-04-17,2019-04-18,32,284,5129.26,4952.98,253.92000000000002,5206.9,162.72,-5.51,0.03,17.44
1084,USER_1084,2018-09-11,2019-05-31,2019-05-31,31,207,4052.6400000000003,3725.73,171.49,3897.2200000000003,125.72,-10.55,0.08,18.0
1085,USER_1085,2019-01-01,2019-05-23,2019-05-23,1,1,36.99,29.59,6.0,35.59,35.59,-7.4,0.21,29.59
1086,USER_1086,2016-08-09,2019-05-26,2019-05-26,7,52,2057.2000000000003,1903.44,77.18,1980.6200000000001,282.95,-21.97,0.08,36.6
1087,USER_1087,2017-12-26,2019-02-14,2019-12-16,36,318,8353.44,7820.53,317.88,8138.41,226.07,-14.8,0.07,24.59
1088,USER_1088,2017-04-18,2019-06-21,2019-11-26,16,24,3069.6,2839.63,111.19,2950.82,184.43,-14.37,0.08,118.32
1089,USER_1089,2018-03-13,2019-03-15,2019-06-02,13,94,1796.96,1686.89,144.93,1831.82,140.91,-8.47,0.06,17.95
1090,USER_1090,2015-12-29,2019-08-10,2019-08-10,8,67,1485.6999999999998,1290.64,99.63,1390.27,173.78,-24.38,0.14,19.26
1091,USER_1091,2018-11-20,2019-01-16,2019-01-16,1,12,268.9,252.59,6.5,259.09000000000003,259.09,-16.31,0.06,21.05
1092,USER_1092,2018-12-25,2019-02-13,2019-11-27,10,53,1705.53,1610.27,75.99,1686.26,168.63,-9.53,0.06,30.38
1093,USER_1093,2017-04-18,2019-09-06,2019-09-07,8,99,1914.69,1622.39,68.99,1691.38,211.42,-36.54,0.17,16.39
1094,USER_1094,2017-12-26,2019-08-14,2019-08-14,13,28,1642.85,1566.61,78.0,1644.61,126.51,-5.86,0.05,55.95
1095,USER_1095,2015-11-24,2019-03-04,2019-04-07,2,14,610.44,606.52,13.0,619.52,309.76,-1.96,0.01,43.32
1096,USER_1096,2016-07-05,2019-03-16,2019-03-16,1,10,18.76,15.950000000000001,12.48,28.43,28.43,-2.81,0.1,1.6
1097,USER_1097,2017-12-26,2019-03-27,2019-05-22,5,297,1335.99,1260.39,51.93,1312.3200000000002,262.46,-15.12,0.06,4.24
1098,USER_1098,2019-05-21,2019-05-02,2019-07-09,43,200,3388.87,3214.01,328.5,3542.51,82.38,-4.07,0.05,16.07
1099,USER_1099,2019-09-10,2019-07-16,2019-08-17,17,113,3192.5,3110.04,120.92,3230.96,190.06,-4.85,0.03,27.52
1100,USER_1100,2017-08-08,2019-11-04,2019-11-04,1,2,261.8,261.8,6.0,267.8,267.8,0.0,0.0,130.9
1101,USER_1101,2016-11-29,2019-02-01,2019-02-01,11,22,2548.38,2450.73,78.78,2529.51,229.96,-8.88,0.04,111.4
1102,USER_1102,2017-09-12,2019-06-29,2019-06-29,23,190,4380.42,3596.74,165.68,3762.42,163.58,-34.07,0.21,18.93
1103,USER_1103,2017-11-21,2019-08-02,2019-08-02,20,979,5034.13,4687.57,172.79000000000002,4860.36,243.02,-17.33,0.07,4.79
1104,USER_1104,2019-01-01,2019-02-01,2019-02-02,37,372,7807.33,7277.22,394.29,7671.51,207.34,-14.33,0.07,19.56
1105,USER_1105,2018-08-07,2019-09-28,2019-09-28,1,4,49.04,34.33,12.91,47.239999999999995,47.24,-14.71,0.31,8.58
1106,USER_1106,2015-10-27,2019-03-29,2019-03-30,31,98,4128.5,3475.79,258.51,3734.3,120.46,-21.06,0.17,35.47
1107,USER_1107,2015-12-01,2019-11-22,2019-11-22,19,34,4045.8700000000003,3780.62,128.99,3909.61,205.77,-13.96,0.07,111.19
1108,USER_1108,2016-08-09,2019-03-07,2019-04-18,11,127,3032.3900000000003,2771.87,204.07,2975.94,270.54,-23.68,0.09,21.83
1109,USER_1109,2017-01-03,2019-05-30,2019-05-30,9,21,873.87,783.3000000000001,55.0,838.3000000000001,93.14,-10.06,0.11,37.3
1110,USER_1110,2018-07-03,2019-03-22,2019-09-21,44,234,6938.81,6171.3,363.90999999999997,6535.21,148.53,-17.44,0.12,26.37
1111,USER_1111,2017-01-31,2019-02-01,2019-02-01,5,28,1168.22,1060.3500000000001,32.5,1092.8500000000001,218.57,-21.57,0.1,37.87
1112,USER_1112,2018-08-07,2019-04-20,2019-04-20,19,469,3793.71,3628.67,203.60999999999999,3832.28,201.7,-8.69,0.04,7.74
1113,USER_1113,2018-08-07,2019-09-30,2019-09-30,5,30,1143.69,934.8299999999999,43.980000000000004,978.81,195.76,-41.77,0.21,31.16
1114,USER_1114,2019-04-16,2019-01-23,2019-01-23,23,110,3385.9,3271.1800000000003,168.75,3439.9300000000003,149.56,-4.99,0.03,29.74
1115,USER_1115,2015-11-24,2019-11-03,2019-11-04,10,108,2797.54,2427.11,60.0,2487.11,248.71,-37.04,0.15,22.47
1116,USER_1116,2018-12-25,2019-03-10,2019-05-31,34,969,7634.4800000000005,7019.1,353.41,7372.51,216.84,-18.1,0.08,7.24
1117,USER_1117,2017-11-21,2019-05-03,2019-11-22,59,1052,16134.9,14825.3,506.31,15331.61,259.86,-22.2,0.09,14.09
1118,USER_1118,2016-01-05,2019-02-04,2019-02-04,6,17,565.71,536.21,52.5,588.71,98.12,-4.92,0.05,31.54
1119,USER_1119,2016-02-02,2019-05-15,2019-05-15,1,9,30.529999999999998,27.89,6.0,33.89,33.89,-2.64,0.08,3.1
1120,USER_1120,2018-04-17,2019-01-13,2019-10-03,5,94,1564.74,1516.4699999999998,60.96,1577.4299999999998,315.49,-9.65,0.03,16.13
1121,USER_1121,2016-11-29,2019-02-13,2019-10-07,54,388,12029.07,11377.51,432.68,11810.19,218.71,-12.07,0.06,29.32
1122,USER_1122,2019-04-16,2019-12-20,2019-12-21,9,21,2293.8,2025.74,97.96,2123.7,235.97,-29.78,0.13,96.46
1123,USER_1123,2016-12-27,2019-10-26,2019-10-26,10,25,1525.46,1474.19,69.75,1543.94,154.39,-5.13,0.03,58.97
1124,USER_1124,2019-01-29,2019-06-22,2019-06-22,7,32,1128.89,1057.49,149.06,1206.55,172.36,-10.2,0.06,33.05
1125,USER_1125,2019-10-22,2019-09-15,2019-09-15,4,57,706.1,564.98,50.21,615.19,153.8,-35.28,0.23,9.91
1126,USER_1126,2016-03-15,2019-11-08,2019-11-08,4,8,901.94,901.94,24.0,925.94,231.48,0.0,0.0,112.74
1127,USER_1127,2017-10-24,2019-03-24,2019-03-24,2,4,168.3,167.8,13.0,180.8,90.4,-0.25,0.0,41.95
1128,USER_1128,2019-05-21,2019-06-03,2019-06-03,5,42,435.45,346.22,30.0,376.22,75.24,-17.85,0.24,8.24
1129,USER_1129,2018-09-11,2019-01-10,2019-08-06,12,20,1401.07,1357.34,74.5,1431.84,119.32,-3.64,0.03,67.87
1130,USER_1130,2018-01-30,2019-02-17,2019-10-11,10,42,1256.89,1184.43,65.2,1249.6299999999999,124.96,-7.25,0.06,28.2
1131,USER_1131,2019-07-02,2019-06-13,2019-12-12,17,543,4292.99,3849.26,121.49,3970.75,233.57,-26.1,0.11,7.09
1132,USER_1132,2019-04-16,2019-12-14,2019-12-14,2,4,51.370000000000005,36.36,13.0,49.36,24.68,-7.51,0.3,9.09
1133,USER_1133,2015-10-27,2019-01-30,2019-01-30,1,1,20.69,20.69,6.5,27.19,27.19,0.0,0.0,20.69
1134,USER_1134,2018-11-27,2019-06-13,2019-07-13,4,35,348.89,346.45,36.42,382.87,95.72,-0.61,0.01,9.9
1135,USER_1135,2016-11-22,2019-09-15,2019-12-19,5,22,749.45,609.19,65.47,674.66,134.93,-28.05,0.21,27.69
1136,USER_1136,2018-05-22,2019-06-13,2019-10-17,18,153,1750.22,1647.83,165.93,1813.76,100.76,-5.69,0.06,10.77
1137,USER_1137,2019-09-10,2019-06-27,2019-07-12,8,185,1356.48,1221.07,62.33,1283.4,160.43,-16.93,0.11,6.6
1138,USER_1138,2016-08-09,2019-01-17,2019-06-01,42,253,7630.320000000001,6882.89,513.49,7396.38,176.1,-17.8,0.1,27.21
1139,USER_1139,2017-10-24,2019-09-14,2019-09-14,5,7,717.87,661.62,30.0,691.62,138.32,-11.25,0.08,94.52
1140,USER_1140,2017-11-28,2019-03-11,2019-08-27,46,170,8672.81,8140.33,349.40999999999997,8489.74,184.56,-11.58,0.06,47.88
1141,USER_1141,2016-02-02,2019-01-13,2019-01-14,5,10,1225.5900000000001,1208.68,34.7,1243.38,248.68,-3.38,0.01,120.87
1142,USER_1142,2017-11-21,2019-02-20,2019-02-20,3,3,154.24,154.24,19.5,173.74,57.91,0.0,0.0,51.41
1143,USER_1143,2017-03-14,2019-11-01,2019-11-01,18,55,3716.98,3605.7,130.34,3736.04,207.56,-6.18,0.03,65.56
1144,USER_1144,2015-11-24,2019-06-07,2019-06-07,4,8,458.95000000000005,358.82000000000005,24.0,382.82000000000005,95.71,-25.03,0.26,44.85
1145,USER_1145,2018-12-25,2019-12-06,2019-12-07,8,27,1795.28,1593.06,83.96,1677.02,209.63,-25.28,0.12,59.0
1146,USER_1146,2018-09-11,2019-05-24,2019-05-24,4,22,707.8200000000002,649.0,24.0,673.0,168.25,-14.71,0.09,29.5
1147,USER_1147,2017-07-04,2019-06-12,2019-06-12,1,3,55.43,51.54,6.0,57.54,57.54,-3.89,0.07,17.18
1148,USER_1148,2016-09-13,2019-08-25,2019-10-05,7,23,1297.75,1241.89,42.0,1283.89,183.41,-7.98,0.04,54.0
1149,USER_1149,2018-01-02,2019-02-17,2019-02-18,69,153,9643.77,8896.880000000001,455.78,9352.66,135.55,-10.82,0.08,58.15
1150,USER_1150,2016-03-15,2019-02-15,2019-11-22,34,266,6259.66,5955.4,298.71,6254.11,183.94,-8.95,0.05,22.39
1151,USER_1151,2019-04-16,2019-09-07,2019-09-07,9,349,3817.6099999999997,3244.1099999999997,129.48,3373.5899999999997,374.84,-63.72,0.17,9.3
1152,USER_1152,2017-04-18,2019-03-14,2019-11-29,38,104,6953.73,6634.94,277.42,6912.36,181.9,-8.39,0.05,63.8
1153,USER_1153,2018-12-25,2019-01-15,2019-07-14,14,51,2534.69,2442.96,109.5,2552.46,182.32,-6.55,0.04,47.9
1154,USER_1154,2018-09-11,2019-12-15,2019-12-15,8,19,1388.95,1284.56,57.99,1342.55,167.82,-13.05,0.08,67.61
1155,USER_1155,2018-01-02,2019-10-31,2019-10-31,6,22,363.0,348.14,36.0,384.14,64.02,-2.48,0.04,15.82
1156,USER_1156,2015-12-29,2019-04-23,2019-04-23,5,11,1175.47,1121.32,36.99,1158.31,231.66,-10.83,0.05,101.94
1157,USER_1157,2017-05-23,2019-10-26,2019-10-27,11,58,428.67,418.92,66.0,484.92,44.08,-0.89,0.02,7.22
1158,USER_1158,2018-04-17,2019-05-07,2019-07-06,39,552,5778.71,5608.889999999999,478.31,6087.2,156.08,-4.35,0.03,10.16
1159,USER_1159,2017-11-21,2019-07-08,2019-07-08,2,2,102.94,94.25,12.0,106.25,53.12,-4.34,0.08,47.12
1160,USER_1160,2016-11-29,2019-03-19,2019-10-23,20,111,3053.85,2844.86,226.84,3071.7000000000003,153.58,-10.45,0.07,25.63
1161,USER_1161,2016-11-22,2019-10-04,2019-10-27,8,97,1923.31,1850.0100000000002,98.74000000000001,1948.75,243.59,-9.16,0.04,19.07
1162,USER_1162,2016-11-22,2019-08-07,2019-08-22,5,18,732.9,720.32,36.99,757.3100000000001,151.46,-2.52,0.02,40.02
1163,USER_1163,2017-01-31,2019-04-18,2019-09-23,29,158,6330.7300000000005,5923.66,235.47,6159.13,212.38,-14.04,0.07,37.49
1164,USER_1164,2016-10-25,2019-12-30,2019-12-30,27,64,5404.94,4883.29,173.5,5056.79,187.29,-19.32,0.1,76.3
1165,USER_1165,2018-04-17,2019-08-08,2019-08-08,11,119,2848.6,2596.83,93.83,2690.66,244.61,-22.89,0.09,21.82
1166,USER_1166,2015-12-01,2019-10-30,2019-10-30,7,135,1931.44,1883.77,42.0,1925.77,275.11,-6.81,0.02,13.95
1167,USER_1167,2017-03-14,2019-05-04,2019-05-05,28,328,7043.33,6734.12,232.61,6966.7300000000005,248.81,-11.04,0.04,20.53
1168,USER_1168,2015-11-24,2019-08-09,2019-08-09,6,157,1019.1700000000001,1001.05,52.17,1053.22,175.54,-3.02,0.02,6.38
1169,USER_1169,2016-02-02,2019-01-31,2019-01-31,6,14,1559.55,1483.08,46.28,1529.3600000000001,254.89,-12.75,0.05,105.93
1170,USER_1170,2019-07-02,2019-06-15,2019-06-15,6,210,2061.17,1839.14,137.56,1976.7,329.45,-37.0,0.11,8.76
1171,USER_1171,2018-01-02,2019-12-04,2019-12-04,8,49,942.26,761.35,51.5,812.85,101.61,-22.61,0.22,15.54
1172,USER_1172,2018-07-03,2019-05-28,2019-05-29,16,26,2261.03,2096.9300000000003,112.68,2209.61,138.1,-10.26,0.07,80.65
1173,USER_1173,2017-04-18,2019-05-17,2019-05-17,8,164,2104.15,2037.73,48.0,2085.73,260.72,-8.3,0.03,12.43
1174,USER_1174,2016-11-22,2019-11-15,2019-11-16,32,202,6525.62,6041.120000000001,198.91,6240.030000000001,195.0,-15.14,0.08,29.91
1175,USER_1175,2015-12-01,2019-01-07,2019-01-07,2,3,361.28000000000003,361.28000000000003,13.0,374.28000000000003,187.14,0.0,0.0,120.43
1176,USER_1176,2019-03-12,2019-05-08,2019-11-20,27,192,3614.09,3429.73,224.32,3654.05,135.34,-6.83,0.05,17.86
1177,USER_1177,2016-05-24,2019-06-12,2019-06-12,19,359,4151.88,3815.5,164.19,3979.69,209.46,-17.7,0.08,10.63
1178,USER_1178,2018-11-27,2019-03-15,2019-03-16,36,401,8023.400000000001,7482.05,480.76,7962.81,221.19,-15.04,0.07,18.66
1179,USER_1179,2018-04-17,2019-05-24,2019-05-25,13,141,1550.19,1458.5,98.96000000000001,1557.46,119.8,-7.05,0.06,10.34
1180,USER_1180,2018-05-22,2019-02-07,2019-04-17,44,966,10110.42,9645.24,626.8199999999999,10272.06,233.46,-10.57,0.05,9.98
1181,USER_1181,2017-07-04,2019-07-06,2019-07-06,3,3,381.70000000000005,381.70000000000005,18.0,399.70000000000005,133.23,0.0,0.0,127.23
